x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
56,89,0.69,0.94,0.52,0.38,0.25,0.62,0.75
56,90,0.44,0.51,0.81,0.42,0.34,0.45,0.19
56,91,0.39,0.81,0.6,0.41,0.4,0.85,0.27
56,92,0.71,0.72,0.88,0.52,0.27,0.67,0.19
56,93,0.66,0.45,0.6,0.49,0.56,0.66,0.37
56,94,0.75,0.57,0.47,0.41,0.27,0.58,0.19
56,95,0.49,0.71,0.42,0.21,0.22,0.41,0.59
56,96,0.57,0.91,0.72,0.51,0.54,0.43,0.64
56,97,0.54,0.82,0.62,0.64,0.12,0.27,0.22
56,98,0.89,0.77,0.66,0.58,0.12,0.38,0.57
56,99,0.48,0.7,0.75,0.69,0.56,0.41,0.12
57,0,0.48,0.58,0.74,0.27,0.16,0.24,0.43
57,1,0.51,0.47,0.33,0.31,0.13,0.28,0.31
57,2,0.64,0.65,0.78,0.47,0.34,0.4,0.85
57,3,0.45,0.42,0.62,0.32,0.08,0.71,0.79
57,4,0.85,0.53,0.54,0.22,0.39,0.34,0.21
57,5,0.46,0.66,0.62,0.4,0.3,0.59,0.79
57,6,0.84,0.65,0.67,0.34,0.4,0.58,0.41
57,7,0.36,0.43,0.39,0.33,0.21,0.83,0.53
57,8,0.69,0.75,0.55,0.68,0.55,0.66,0.5
57,9,0.84,0.73,0.5,0.32,0.2,0.89,0.64
57,10,0.4,0.45,0.51,0.26,0.4,0.67,0.35
57,11,0.88,0.97,0.35,0.26,0.57,0.22,0.15
57,12,0.57,0.46,0.4,0.6,0.27,0.49,0.41
57,13,0.87,0.91,0.4,0.56,0.14,0.72,0.51
57,14,0.71,0.4,0.52,0.26,0.09,0.56,0.52
57,15,0.48,0.93,0.84,0.31,0.58,0.51,0.69
57,16,0.41,0.41,0.42,0.57,0.47,0.7,0.13
57,17,0.48,0.85,0.55,0.34,0.56,0.41,0.84
57,18,0.36,0.62,0.49,0.69,0.43,0.88,0.84
57,19,0.39,0.84,0.77,0.47,0.24,0.51,0.17
57,20,0.36,0.64,0.33,0.3,0.12,0.67,0.36
57,21,0.55,0.44,0.42,0.63,0.56,0.94,0.54
57,22,0.78,0.86,0.43,0.36,0.32,0.79,0.38
57,23,0.38,0.44,0.9,0.34,0.27,0.6,0.47
57,24,0.38,0.95,0.64,0.36,0.37,0.84,0.34
57,25,0.69,0.43,0.38,0.58,0.11,0.62,0.63
57,26,0.42,0.69,0.46,0.29,0.22,0.53,0.37
57,27,0.36,0.83,0.4,0.39,0.4,0.86,0.42
57,28,0.4,0.64,0.37,0.22,0.11,0.22,0.53
57,29,0.85,0.53,0.78,0.61,0.12,0.51,0.83
57,30,0.79,0.86,0.6,0.37,0.33,0.46,0.58
57,31,0.51,0.87,0.68,0.32,0.39,0.74,0.17
57,32,0.69,0.95,0.5,0.49,0.15,0.21,0.34
57,33,0.62,0.63,0.63,0.55,0.07,0.7,0.41
57,34,0.71,0.7,0.45,0.61,0.58,0.46,0.66
57,35,0.71,0.62,0.48,0.37,0.07,0.27,0.44
57,36,0.68,0.55,0.69,0.61,0.05,0.94,0.59
57,37,0.46,0.85,0.39,0.43,0.23,0.36,0.73
57,38,0.32,0.6,0.67,0.25,0.17,0.46,0.18
57,39,0.57,0.66,0.81,0.62,0.37,0.36,0.67
57,40,0.83,0.64,0.37,0.47,0.54,0.7,0.66
57,41,0.64,0.83,0.84,0.5,0.31,0.79,0.71
57,42,0.8,0.95,0.35,0.67,0.48,0.85,0.82
57,43,0.89,0.8,0.51,0.48,0.55,0.43,0.33
57,44,0.4,0.68,0.67,0.2,0.15,0.59,0.42
57,45,0.72,0.87,0.64,0.64,0.32,0.7,0.3
57,46,0.7,0.78,0.36,0.34,0.4,0.67,0.35
57,47,0.89,0.44,0.78,0.45,0.23,0.74,0.35
57,48,0.89,0.46,0.88,0.3,0.46,0.78,0.75
57,49,0.71,0.42,0.41,0.35,0.44,0.27,0.15
57,50,0.45,0.67,0.84,0.54,0.28,0.33,0.25
57,51,0.78,0.9,0.63,0.41,0.1,0.75,0.56
57,52,0.36,0.59,0.86,0.51,0.06,0.56,0.67
57,53,0.77,0.63,0.41,0.61,0.25,0.52,0.62
57,54,0.85,0.95,0.78,0.37,0.1,0.54,0.13
57,55,0.53,0.9,0.34,0.48,0.48,0.48,0.44
57,56,0.68,0.8,0.83,0.59,0.23,0.64,0.24
57,57,0.56,0.56,0.7,0.56,0.42,0.44,0.84
57,58,0.56,0.47,0.52,0.47,0.24,0.68,0.85
57,59,0.49,0.41,0.41,0.39,0.49,0.35,0.14
57,60,0.76,0.46,0.79,0.4,0.54,0.77,0.6
57,61,0.86,0.58,0.66,0.42,0.51,0.79,0.71
57,62,0.86,0.73,0.52,0.37,0.32,0.63,0.34
57,63,0.4,0.44,0.57,0.55,0.1,0.48,0.62
57,64,0.82,0.48,0.8,0.26,0.25,0.21,0.24
57,65,0.74,0.51,0.5,0.68,0.28,0.29,0.2
57,66,0.45,0.78,0.35,0.59,0.58,0.26,0.79
57,67,0.34,0.77,0.85,0.35,0.36,0.21,0.58
57,68,0.46,0.73,0.53,0.22,0.4,0.74,0.71
57,69,0.85,0.55,0.51,0.56,0.48,0.92,0.5
57,70,0.68,0.62,0.42,0.57,0.36,0.21,0.22
57,71,0.73,0.46,0.84,0.68,0.38,0.28,0.38
57,72,0.45,0.54,0.43,0.33,0.18,0.85,0.76
57,73,0.73,0.94,0.68,0.24,0.08,0.72,0.11
57,74,0.32,0.99,0.83,0.66,0.45,0.5,0.26
57,75,0.53,0.79,0.32,0.33,0.52,0.94,0.29
57,76,0.68,0.95,0.8,0.56,0.28,0.63,0.3
57,77,0.39,0.79,0.55,0.23,0.35,0.7,0.17
57,78,0.79,0.42,0.69,0.58,0.22,0.69,0.74
57,79,0.44,1.0,0.52,0.26,0.3,0.37,0.22
57,80,0.69,0.46,0.72,0.55,0.16,0.57,0.72
57,81,0.54,0.81,0.45,0.47,0.47,0.36,0.37
57,82,0.66,0.55,0.31,0.68,0.32,0.58,0.44
57,83,0.36,0.64,0.87,0.22,0.35,0.22,0.45
57,84,0.31,0.79,0.31,0.35,0.07,0.49,0.63
57,85,0.85,0.66,0.79,0.23,0.39,0.48,0.65
57,86,0.46,0.55,0.4,0.64,0.16,0.42,0.58
57,87,0.79,0.6,0.54,0.5,0.26,0.26,0.68
57,88,0.9,0.6,0.79,0.47,0.28,0.78,0.11
57,89,0.43,0.98,0.42,0.27,0.3,0.52,0.48
57,90,0.46,0.88,0.82,0.44,0.18,0.81,0.49
57,91,0.7,0.68,0.6,0.4,0.52,0.83,0.28
57,92,0.88,0.52,0.52,0.36,0.29,0.36,0.52
57,93,0.85,0.89,0.7,0.59,0.39,0.52,0.45
57,94,0.6,0.49,0.5,0.23,0.39,0.74,0.45
57,95,0.78,0.53,0.51,0.52,0.38,0.57,0.19
57,96,0.38,0.62,0.74,0.61,0.36,0.84,0.43
57,97,0.89,0.93,0.49,0.65,0.5,0.63,0.67
57,98,0.88,0.48,0.42,0.57,0.5,0.67,0.41
57,99,0.4,0.47,0.78,0.34,0.28,0.79,0.47
58,0,0.48,0.7,0.78,0.5,0.4,0.29,0.83
58,1,0.36,0.57,0.6,0.27,0.11,0.64,0.75
58,2,0.46,0.74,0.62,0.26,0.1,0.26,0.8
58,3,0.79,0.67,0.72,0.52,0.31,0.4,0.16
58,4,0.53,0.66,0.61,0.63,0.55,0.36,0.56
58,5,0.35,0.47,0.55,0.23,0.41,0.63,0.27
58,6,0.51,0.48,0.9,0.25,0.42,0.83,0.4
58,7,0.89,0.89,0.39,0.48,0.14,0.3,0.61
58,8,0.68,0.93,0.66,0.31,0.3,0.78,0.53
58,9,0.55,0.54,0.83,0.51,0.27,0.31,0.48
58,10,0.4,0.47,0.71,0.31,0.48,0.34,0.71
58,11,0.89,0.43,0.83,0.26,0.13,0.89,0.61
58,12,0.79,0.76,0.5,0.47,0.35,0.21,0.72
58,13,0.47,0.83,0.46,0.63,0.55,0.35,0.8
58,14,0.34,0.62,0.81,0.54,0.54,0.36,0.63
58,15,0.33,0.81,0.54,0.61,0.52,0.41,0.4
58,16,0.37,0.83,0.73,0.33,0.26,0.47,0.26
58,17,0.65,0.96,0.39,0.64,0.57,0.28,0.3
58,18,0.86,0.44,0.75,0.39,0.49,0.55,0.4
58,19,0.6,0.52,0.63,0.63,0.52,0.5,0.66
58,20,0.81,0.44,0.46,0.44,0.56,0.67,0.13
58,21,0.57,0.92,0.6,0.33,0.57,0.85,0.71
58,22,0.73,0.88,0.72,0.33,0.18,0.42,0.67
58,23,0.74,0.74,0.31,0.48,0.12,0.61,0.47
58,24,0.4,0.45,0.68,0.24,0.43,0.48,0.4
58,25,0.52,0.56,0.62,0.67,0.36,0.23,0.18
58,26,0.68,0.58,0.43,0.34,0.23,0.82,0.32
58,27,0.34,0.74,0.75,0.37,0.43,0.68,0.18
58,28,0.52,0.55,0.48,0.32,0.08,0.2,0.71
58,29,0.62,0.44,0.47,0.2,0.08,0.39,0.48
58,30,0.9,0.84,0.58,0.55,0.24,0.43,0.29
58,31,0.58,0.58,0.71,0.5,0.16,0.81,0.11
58,32,0.79,0.67,0.86,0.6,0.45,0.77,0.49
58,33,0.56,0.48,0.38,0.22,0.57,0.5,0.66
58,34,0.78,0.88,0.54,0.66,0.41,0.32,0.67
58,35,0.66,0.74,0.34,0.37,0.41,0.49,0.26
58,36,0.83,0.94,0.76,0.66,0.05,0.81,0.85
58,37,0.55,0.7,0.57,0.25,0.33,0.54,0.53
58,38,0.66,0.96,0.72,0.57,0.5,0.29,0.35
58,39,0.68,0.94,0.49,0.49,0.41,0.23,0.39
58,40,0.55,0.75,0.81,0.38,0.18,0.45,0.19
58,41,0.39,0.96,0.62,0.24,0.52,0.31,0.47
58,42,0.36,0.59,0.87,0.5,0.58,0.76,0.66
58,43,0.31,0.62,0.35,0.21,0.2,0.41,0.41
58,44,0.82,0.43,0.61,0.45,0.16,0.86,0.75
58,45,0.44,0.75,0.76,0.5,0.24,0.66,0.46
58,46,0.43,0.83,0.66,0.57,0.08,0.5,0.78
58,47,0.74,0.86,0.31,0.7,0.53,0.66,0.63
58,48,0.49,0.49,0.88,0.33,0.56,0.42,0.14
58,49,0.6,0.67,0.48,0.36,0.4,0.31,0.15
58,50,0.4,0.51,0.45,0.37,0.47,0.92,0.7
58,51,0.88,0.8,0.59,0.57,0.42,0.62,0.37
58,52,0.81,0.49,0.63,0.67,0.26,0.21,0.24
58,53,0.82,0.94,0.76,0.69,0.4,0.43,0.75
58,54,0.54,0.54,0.54,0.67,0.51,0.32,0.84
58,55,0.76,0.57,0.56,0.64,0.5,0.39,0.71
58,56,0.39,0.91,0.62,0.7,0.09,0.24,0.64
58,57,0.31,0.68,0.54,0.39,0.3,0.38,0.1
58,58,0.31,0.41,0.85,0.67,0.27,0.71,0.18
58,59,0.65,0.7,0.81,0.58,0.46,0.82,0.6
58,60,0.57,0.45,0.57,0.28,0.33,0.46,0.41
58,61,0.61,0.99,0.3,0.22,0.24,0.59,0.11
58,62,0.3,0.75,0.84,0.31,0.44,0.23,0.66
58,63,0.55,0.55,0.37,0.59,0.31,0.27,0.41
58,64,0.73,0.74,0.45,0.52,0.19,0.61,0.59
58,65,0.57,0.45,0.39,0.31,0.54,0.83,0.45
58,66,0.74,0.88,0.41,0.57,0.11,0.27,0.12
58,67,0.44,0.96,0.78,0.27,0.06,0.51,0.58
58,68,0.79,0.92,0.65,0.61,0.13,0.93,0.69
58,69,0.65,0.61,0.87,0.6,0.14,0.75,0.22
58,70,0.43,0.6,0.44,0.69,0.35,0.35,0.77
58,71,0.44,0.42,0.59,0.28,0.39,0.41,0.24
58,72,0.68,0.79,0.89,0.65,0.3,0.91,0.42
58,73,0.8,0.72,0.8,0.37,0.16,0.37,0.5
58,74,0.55,0.68,0.74,0.41,0.12,0.53,0.34
58,75,0.45,0.94,0.41,0.43,0.32,0.47,0.48
58,76,0.82,0.5,0.76,0.51,0.36,0.57,0.64
58,77,0.7,0.41,0.51,0.7,0.22,0.38,0.64
58,78,0.57,0.44,0.62,0.5,0.17,0.7,0.79
58,79,0.59,0.53,0.67,0.66,0.09,0.38,0.75
58,80,0.42,0.42,0.67,0.33,0.06,0.65,0.84
58,81,0.68,0.7,0.74,0.4,0.11,0.47,0.55
58,82,0.52,0.59,0.7,0.45,0.46,0.39,0.4
58,83,0.9,0.51,0.34,0.36,0.24,0.72,0.28
58,84,0.59,0.85,0.57,0.69,0.07,0.92,0.28
58,85,0.59,0.52,0.7,0.56,0.33,0.85,0.21
58,86,0.64,0.81,0.48,0.44,0.34,0.27,0.65
58,87,0.85,0.61,0.49,0.58,0.29,0.54,0.59
58,88,0.78,0.71,0.37,0.43,0.11,0.72,0.32
58,89,0.57,0.96,0.55,0.21,0.47,0.62,0.77
58,90,0.73,0.42,0.89,0.47,0.43,0.74,0.51
58,91,0.65,0.7,0.47,0.51,0.27,0.93,0.15
58,92,0.6,0.91,0.62,0.69,0.26,0.46,0.15
58,93,0.42,0.75,0.75,0.22,0.14,0.78,0.21
58,94,0.58,0.57,0.31,0.46,0.46,0.27,0.26
58,95,0.45,0.64,0.84,0.25,0.38,0.85,0.77
58,96,0.85,0.81,0.53,0.27,0.1,0.78,0.68
58,97,0.5,0.93,0.82,0.51,0.26,0.59,0.25
58,98,0.87,0.42,0.32,0.32,0.55,0.82,0.29
58,99,0.62,0.44,0.39,0.57,0.3,0.7,0.58
59,0,0.68,0.6,0.49,0.46,0.23,0.61,0.75
59,1,0.63,0.54,0.51,0.31,0.4,0.91,0.34
59,2,0.38,0.56,0.81,0.45,0.16,0.3,0.49
59,3,0.53,0.53,0.31,0.2,0.34,0.94,0.77
59,4,0.36,0.52,0.68,0.63,0.42,0.32,0.68
59,5,0.67,0.48,0.38,0.21,0.52,0.56,0.77
59,6,0.57,0.96,0.79,0.2,0.43,0.37,0.31
59,7,0.77,0.49,0.77,0.51,0.26,0.4,0.62
59,8,0.43,0.52,0.6,0.69,0.47,0.67,0.19
59,9,0.4,0.55,0.43,0.63,0.54,0.23,0.56
59,10,0.54,0.96,0.68,0.33,0.31,0.91,0.33
59,11,0.86,0.85,0.39,0.3,0.05,0.41,0.63
59,12,0.73,0.87,0.41,0.51,0.53,0.4,0.21
59,13,0.55,0.46,0.68,0.61,0.14,0.85,0.6
59,14,0.61,0.9,0.89,0.38,0.12,0.77,0.63
59,15,0.35,0.64,0.83,0.42,0.22,0.7,0.74
59,16,0.89,0.56,0.66,0.26,0.26,0.31,0.62
59,17,0.7,0.75,0.62,0.28,0.49,0.78,0.49
59,18,0.47,0.89,0.9,0.48,0.26,0.47,0.69
59,19,0.65,0.87,0.63,0.25,0.08,0.95,0.31
59,20,0.37,0.93,0.55,0.3,0.4,0.7,0.61
59,21,0.88,0.96,0.85,0.32,0.42,0.83,0.64
59,22,0.4,0.54,0.44,0.42,0.5,0.75,0.39
59,23,0.69,0.65,0.36,0.22,0.27,0.65,0.84
59,24,0.45,0.41,0.68,0.45,0.1,0.74,0.37
59,25,0.73,0.93,0.36,0.66,0.35,0.65,0.16
59,26,0.77,0.49,0.52,0.21,0.12,0.24,0.33
59,27,0.7,0.92,0.55,0.52,0.06,0.46,0.17
59,28,0.67,0.6,0.63,0.62,0.48,0.44,0.35
59,29,0.84,0.62,0.89,0.36,0.27,0.74,0.2
59,30,0.35,0.42,0.43,0.27,0.34,0.63,0.43
59,31,0.5,0.6,0.53,0.22,0.41,0.66,0.68
59,32,0.45,0.93,0.38,0.52,0.27,0.84,0.15
59,33,0.89,0.42,0.66,0.48,0.08,0.59,0.52
59,34,0.53,0.64,0.74,0.31,0.19,0.36,0.13
59,35,0.74,0.42,0.59,0.62,0.16,0.21,0.76
59,36,0.71,0.62,0.45,0.57,0.59,0.32,0.79
59,37,0.43,0.5,0.67,0.34,0.46,0.22,0.47
59,38,0.44,0.55,0.62,0.58,0.3,0.38,0.68
59,39,0.47,0.93,0.4,0.32,0.08,0.68,0.54
59,40,0.55,0.66,0.54,0.54,0.11,0.31,0.36
59,41,0.44,0.56,0.56,0.26,0.5,0.26,0.28
59,42,0.31,0.75,0.89,0.55,0.57,0.93,0.67
59,43,0.83,0.49,0.81,0.32,0.07,0.95,0.42
59,44,0.88,0.56,0.74,0.49,0.55,0.68,0.79
59,45,0.5,0.73,0.83,0.29,0.26,0.28,0.83
59,46,0.5,0.54,0.74,0.56,0.17,0.82,0.26
59,47,0.3,0.81,0.84,0.23,0.11,0.6,0.52
59,48,0.71,0.69,0.33,0.28,0.47,0.34,0.5
59,49,0.8,0.86,0.57,0.29,0.31,0.63,0.75
59,50,0.39,0.97,0.75,0.22,0.51,0.23,0.62
59,51,0.4,0.47,0.65,0.57,0.17,0.93,0.56
59,52,0.77,0.6,0.41,0.69,0.42,0.82,0.61
59,53,0.67,0.59,0.5,0.59,0.11,0.4,0.39
59,54,0.33,0.49,0.49,0.63,0.1,0.51,0.82
59,55,0.67,0.89,0.46,0.2,0.12,0.5,0.14
59,56,0.49,0.86,0.51,0.26,0.49,0.85,0.12
59,57,0.52,0.69,0.61,0.48,0.41,0.47,0.41
59,58,0.76,0.72,0.81,0.69,0.14,0.24,0.22
59,59,0.79,0.44,0.75,0.53,0.26,0.36,0.51
59,60,0.54,0.73,0.8,0.39,0.47,0.36,0.11
59,61,0.87,0.87,0.83,0.27,0.21,0.91,0.44
59,62,0.54,0.74,0.55,0.28,0.56,0.89,0.32
59,63,0.76,0.56,0.51,0.38,0.55,0.43,0.25
59,64,0.59,0.8,0.33,0.56,0.35,0.2,0.43
59,65,0.84,0.62,0.86,0.22,0.4,0.59,0.74
59,66,0.84,0.73,0.34,0.63,0.41,0.8,0.59
59,67,0.35,0.69,0.74,0.67,0.19,0.4,0.22
59,68,0.86,0.63,0.53,0.64,0.25,0.53,0.47
59,69,0.8,0.83,0.87,0.66,0.12,0.33,0.8
59,70,0.77,0.93,0.55,0.21,0.56,0.45,0.43
59,71,0.42,0.4,0.79,0.69,0.45,0.77,0.45
59,72,0.78,0.96,0.47,0.38,0.08,0.52,0.81
59,73,0.81,0.71,0.48,0.63,0.35,0.54,0.2
59,74,0.47,0.82,0.66,0.29,0.24,0.79,0.65
59,75,0.87,0.91,0.9,0.42,0.5,0.77,0.32
59,76,0.33,0.68,0.61,0.22,0.24,0.34,0.75
59,77,0.39,0.9,0.86,0.22,0.4,0.51,0.14
59,78,0.62,0.51,0.77,0.67,0.14,0.84,0.84
59,79,0.65,0.5,0.78,0.61,0.36,0.54,0.68
59,80,0.69,0.79,0.56,0.46,0.21,0.7,0.31
59,81,0.31,0.92,0.53,0.46,0.14,0.43,0.67
59,82,0.88,0.94,0.42,0.57,0.39,0.24,0.79
59,83,0.33,0.79,0.88,0.37,0.4,0.32,0.18
59,84,0.39,0.72,0.88,0.58,0.59,0.5,0.79
59,85,0.31,0.6,0.75,0.44,0.42,0.47,0.37
59,86,0.64,0.99,0.48,0.52,0.33,0.87,0.1
59,87,0.86,0.59,0.45,0.68,0.55,0.61,0.18
59,88,0.7,0.85,0.89,0.44,0.51,0.67,0.76
59,89,0.79,0.72,0.34,0.41,0.35,0.72,0.84
59,90,0.31,0.77,0.81,0.65,0.33,0.6,0.77
59,91,0.63,0.64,0.51,0.65,0.57,0.78,0.43
59,92,0.58,0.98,0.55,0.7,0.39,0.79,0.82
59,93,0.6,0.74,0.8,0.48,0.44,0.46,0.41
59,94,0.34,0.96,0.35,0.37,0.1,0.26,0.19
59,95,0.71,0.4,0.51,0.32,0.45,0.94,0.36
59,96,0.6,0.74,0.87,0.22,0.2,0.68,0.85
59,97,0.76,0.83,0.72,0.56,0.11,0.73,0.57
59,98,0.59,0.85,0.75,0.32,0.52,0.77,0.35
59,99,0.39,0.94,0.75,0.5,0.43,0.66,0.57
60,0,0.69,0.4,0.34,0.66,0.27,0.55,0.42
60,1,0.4,0.4,0.42,0.68,0.29,0.94,0.14
60,2,0.82,0.68,0.59,0.2,0.16,0.75,0.25
60,3,0.67,0.42,0.52,0.36,0.06,0.83,0.11
60,4,0.39,0.98,0.55,0.62,0.24,0.53,0.29
60,5,0.88,0.53,0.77,0.47,0.13,0.88,0.65
60,6,0.61,0.68,0.31,0.6,0.28,0.75,0.24
60,7,0.34,0.44,0.7,0.63,0.51,0.76,0.5
60,8,0.68,0.71,0.3,0.42,0.11,0.27,0.63
60,9,0.45,0.63,0.34,0.38,0.1,0.66,0.51
60,10,0.78,0.43,0.54,0.43,0.55,0.45,0.11
60,11,0.79,0.6,0.8,0.53,0.46,0.7,0.37
60,12,0.89,0.63,0.39,0.38,0.08,0.63,0.43
60,13,0.6,0.99,0.63,0.59,0.09,0.28,0.36
60,14,0.57,0.52,0.71,0.65,0.43,0.6,0.51
60,15,0.75,0.73,0.44,0.34,0.25,0.54,0.48
60,16,0.38,0.99,0.61,0.68,0.45,0.78,0.24
60,17,0.63,0.88,0.85,0.51,0.27,0.58,0.66
60,18,0.63,1.0,0.61,0.64,0.58,0.56,0.22
60,19,0.35,0.98,0.39,0.25,0.43,0.74,0.44
60,20,0.55,0.69,0.68,0.33,0.08,0.7,0.67
60,21,0.81,0.82,0.66,0.36,0.23,0.94,0.62
60,22,0.81,0.47,0.32,0.35,0.36,0.46,0.42
60,23,0.36,0.66,0.35,0.29,0.13,0.72,0.69
60,24,0.35,0.89,0.39,0.63,0.05,0.33,0.64
60,25,0.46,0.7,0.38,0.41,0.09,0.8,0.39
60,26,0.82,0.82,0.46,0.68,0.34,0.79,0.77
60,27,0.38,0.85,0.57,0.49,0.4,0.74,0.21
60,28,0.73,0.55,0.52,0.27,0.1,0.29,0.37
60,29,0.36,0.93,0.83,0.47,0.42,0.94,0.62
60,30,0.67,0.68,0.67,0.7,0.39,0.91,0.75
60,31,0.51,0.53,0.83,0.48,0.57,0.48,0.34
60,32,0.77,0.92,0.62,0.2,0.51,0.63,0.52
60,33,0.44,0.65,0.35,0.67,0.57,0.87,0.11
60,34,0.68,0.85,0.58,0.32,0.58,0.57,0.38
60,35,0.44,0.73,0.79,0.54,0.29,0.65,0.35
60,36,0.73,0.63,0.42,0.46,0.32,0.65,0.73
60,37,0.82,0.89,0.35,0.36,0.2,0.69,0.16
60,38,0.38,0.75,0.5,0.34,0.33,0.63,0.15
60,39,0.82,0.63,0.53,0.66,0.13,0.5,0.43
60,40,0.66,0.47,0.48,0.66,0.42,0.6,0.41
60,41,0.38,0.94,0.38,0.46,0.06,0.85,0.22
60,42,0.56,0.42,0.45,0.33,0.18,0.85,0.3
60,43,0.4,0.92,0.71,0.25,0.16,0.78,0.83
60,44,0.72,0.62,0.53,0.28,0.57,0.51,0.48
60,45,0.76,0.78,0.68,0.46,0.13,0.79,0.17
60,46,0.36,0.95,0.62,0.35,0.54,0.49,0.14
60,47,0.6,0.49,0.63,0.22,0.12,0.7,0.13
60,48,0.79,0.74,0.45,0.43,0.41,0.63,0.39
60,49,0.86,0.86,0.61,0.57,0.23,0.43,0.75
60,50,0.61,0.85,0.31,0.65,0.22,0.54,0.72
60,51,0.87,0.72,0.56,0.49,0.6,0.82,0.38
60,52,0.62,0.77,0.64,0.56,0.17,0.88,0.68
60,53,0.54,0.85,0.41,0.38,0.16,0.35,0.66
60,54,0.81,0.9,0.45,0.45,0.37,0.54,0.46
60,55,0.6,0.86,0.43,0.56,0.46,0.53,0.4
60,56,0.58,0.61,0.34,0.56,0.59,0.57,0.24
60,57,0.59,1.0,0.51,0.41,0.44,0.93,0.31
60,58,0.81,0.66,0.89,0.47,0.36,0.59,0.35
60,59,0.8,0.41,0.51,0.66,0.28,0.82,0.71
60,60,0.54,0.62,0.58,0.52,0.38,0.7,0.51
60,61,0.5,0.48,0.69,0.52,0.38,0.28,0.25
60,62,0.6,0.47,0.69,0.59,0.17,0.72,0.17
60,63,0.64,0.57,0.87,0.26,0.42,0.69,0.47
60,64,0.44,0.43,0.81,0.46,0.16,0.77,0.6
60,65,0.78,0.81,0.78,0.68,0.32,0.26,0.71
60,66,0.59,0.44,0.87,0.38,0.19,0.38,0.7
60,67,0.5,0.52,0.44,0.35,0.22,0.78,0.72
60,68,0.36,0.46,0.67,0.5,0.39,0.48,0.44
60,69,0.44,0.44,0.83,0.31,0.09,0.88,0.75
60,70,0.87,0.56,0.67,0.48,0.06,0.59,0.43
60,71,0.48,0.74,0.89,0.28,0.12,0.2,0.23
60,72,0.4,0.98,0.36,0.49,0.14,0.72,0.4
60,73,0.58,0.93,0.56,0.5,0.16,0.59,0.36
60,74,0.48,0.93,0.89,0.41,0.48,0.44,0.39
60,75,0.32,0.51,0.53,0.39,0.3,0.22,0.59
60,76,0.49,0.56,0.74,0.32,0.31,0.35,0.59
60,77,0.63,0.45,0.32,0.37,0.4,0.32,0.27
60,78,0.63,0.87,0.72,0.45,0.45,0.64,0.34
60,79,0.51,0.44,0.86,0.32,0.05,0.78,0.55
60,80,0.57,0.73,0.53,0.59,0.52,0.38,0.16
60,81,0.88,0.55,0.31,0.55,0.59,0.72,0.62
60,82,0.53,0.55,0.32,0.33,0.12,0.87,0.23
60,83,0.45,0.99,0.84,0.25,0.41,0.67,0.74
60,84,0.45,0.85,0.73,0.2,0.05,0.78,0.4
60,85,0.57,0.9,0.36,0.5,0.08,0.35,0.27
60,86,0.76,0.74,0.33,0.31,0.21,0.26,0.6
60,87,0.42,0.92,0.78,0.21,0.52,0.47,0.52
60,88,0.73,0.79,0.79,0.38,0.41,0.73,0.23
60,89,0.31,0.97,0.37,0.68,0.3,0.71,0.72
60,90,0.55,0.57,0.48,0.54,0.29,0.92,0.44
60,91,0.77,0.76,0.77,0.63,0.31,0.67,0.21
60,92,0.5,0.81,0.62,0.27,0.22,0.51,0.7
60,93,0.64,0.64,0.87,0.24,0.53,0.8,0.2
60,94,0.42,0.93,0.59,0.21,0.36,0.31,0.83
60,95,0.75,0.99,0.71,0.68,0.32,0.81,0.43
60,96,0.33,0.7,0.61,0.35,0.31,0.47,0.65
60,97,0.81,0.63,0.87,0.43,0.56,0.32,0.44
60,98,0.42,0.68,0.54,0.4,0.45,0.32,0.24
60,99,0.82,0.91,0.44,0.57,0.13,0.94,0.67
61,0,0.51,0.79,0.5,0.35,0.29,0.67,0.32
61,1,0.73,0.43,0.81,0.47,0.21,0.33,0.61
61,2,0.49,0.73,0.6,0.7,0.59,0.4,0.29
61,3,0.84,0.41,0.51,0.42,0.28,0.48,0.28
61,4,0.38,0.87,0.63,0.48,0.09,0.24,0.44
61,5,0.41,0.6,0.38,0.45,0.28,0.28,0.71
61,6,0.6,0.68,0.3,0.6,0.23,0.77,0.56
61,7,0.35,0.88,0.47,0.33,0.38,0.79,0.15
61,8,0.42,0.43,0.66,0.29,0.17,0.94,0.65
61,9,0.87,0.5,0.73,0.58,0.07,0.25,0.53
61,10,0.89,0.64,0.8,0.41,0.1,0.87,0.57
61,11,0.53,0.54,0.86,0.66,0.21,0.44,0.37
61,12,0.85,0.6,0.55,0.52,0.24,0.45,0.52
61,13,0.63,1.0,0.74,0.48,0.51,0.3,0.38
61,14,0.46,0.9,0.34,0.24,0.2,0.94,0.16
61,15,0.72,0.93,0.33,0.57,0.07,0.94,0.73
61,16,0.7,0.96,0.37,0.54,0.48,0.85,0.61
61,17,0.89,0.6,0.57,0.52,0.53,0.27,0.6
61,18,0.46,0.58,0.43,0.33,0.32,0.83,0.25
61,19,0.7,0.54,0.47,0.67,0.21,0.68,0.6
61,20,0.33,0.9,0.69,0.36,0.47,0.3,0.27
61,21,0.37,0.81,0.52,0.28,0.05,0.4,0.62
61,22,0.3,0.54,0.63,0.69,0.56,0.72,0.35
61,23,0.9,0.63,0.55,0.57,0.53,0.8,0.22
61,24,0.78,0.7,0.4,0.41,0.35,0.84,0.78
