LandIndex,TileX,TileY,CropName,Growth,TimeToMature,SoilQuality
5063,50,62,Wheat,0.82,60.5,0.9
5064,50,63,Corn,0.96,79.1,0.36
5065,50,64,Wheat,0.67,72.9,0.58
5066,50,65,Soy,0.66,79.0,0.75
5067,50,66,Wheat,0.93,82.8,0.7
5068,50,67,Rice,0.64,79.4,0.59
5069,50,68,Wheat,0.93,74.0,0.36
5070,50,69,Soy,0.62,87.2,0.58
5071,50,70,Wheat,0.85,60.1,0.87
5072,50,71,Barley,0.91,61.4,0.56
5073,50,72,Rice,0.93,74.6,0.32
5074,50,73,Barley,0.98,67.4,0.54
5075,50,74,Barley,0.65,72.9,0.58
5076,50,75,Rice,0.77,68.6,0.74
5077,50,76,Rice,0.98,66.9,0.44
5078,50,77,Soy,0.51,87.7,0.65
5079,50,78,Soy,0.81,66.5,0.4
5080,50,79,Soy,0.57,62.7,0.67
5081,50,80,Barley,0.72,66.8,0.61
5082,50,81,Wheat,0.54,72.8,0.82
5083,50,82,Corn,0.67,66.7,0.58
5084,50,83,Wheat,0.85,62.9,0.47
5085,50,84,Corn,0.91,68.1,0.62
5086,50,85,Corn,0.78,87.2,0.64
5087,50,86,Corn,0.72,82.6,0.36
5088,50,87,Corn,0.67,67.0,0.64
5089,50,88,Rice,0.95,78.2,0.72
5090,50,89,Soy,0.6,85.7,0.83
5091,50,90,Rice,0.84,89.1,0.43
5092,50,91,Barley,0.57,62.2,0.57
5093,50,92,Rice,0.95,66.1,0.34
5094,50,93,Soy,0.64,88.3,0.4
5095,50,94,Wheat,0.69,86.5,0.86
5096,50,95,Soy,0.59,69.0,0.86
5097,50,96,Wheat,0.97,65.9,0.32
5098,50,97,Barley,0.94,84.5,0.62
5099,50,98,Corn,0.74,63.2,0.38
5100,50,99,Rice,0.52,78.6,0.72
5101,51,0,Corn,0.95,87.2,0.67
5102,51,1,Barley,0.98,65.4,0.61
5103,51,2,Barley,0.53,63.8,0.61
5104,51,3,Wheat,0.8,79.3,0.67
5105,51,4,Wheat,0.98,78.4,0.56
5106,51,5,Barley,0.85,62.0,0.74
5107,51,6,Soy,0.76,70.8,0.73
5108,51,7,Corn,0.67,87.8,0.5
5109,51,8,Rice,0.87,66.9,0.73
5110,51,9,Barley,0.99,75.9,0.51
5111,51,10,Rice,0.82,70.6,0.65
5112,51,11,Barley,0.75,87.1,0.43
5113,51,12,Wheat,0.58,75.6,0.49
5114,51,13,Wheat,0.93,73.5,0.43
5115,51,14,Barley,0.69,86.7,0.89
5116,51,15,Rice,0.88,79.3,0.67
5117,51,16,Corn,0.67,70.7,0.7
5118,51,17,Barley,0.56,89.8,0.68
5119,51,18,Barley,0.83,87.5,0.32
5120,51,19,Soy,0.77,67.9,0.73
5121,51,20,Barley,0.58,61.0,0.77
5122,51,21,Wheat,0.91,63.6,0.5
5123,51,22,Soy,0.65,64.6,0.65
5124,51,23,Soy,0.72,82.0,0.32
5125,51,24,Wheat,0.75,71.3,0.43
5126,51,25,Wheat,0.62,70.2,0.42
5127,51,26,Wheat,0.75,76.8,0.45
5128,51,27,Rice,0.53,64.1,0.53
5129,51,28,Soy,0.59,68.3,0.43
5130,51,29,Corn,0.64,74.5,0.44
5131,51,30,Corn,0.68,74.1,0.87
5132,51,31,Rice,0.62,78.3,0.45
5133,51,32,Corn,0.74,69.3,0.64
5134,51,33,Soy,0.83,71.5,0.69
5135,51,34,Wheat,0.67,61.9,0.49
5136,51,35,Soy,0.52,79.5,0.34
5137,51,36,Rice,0.82,75.0,0.58
5138,51,37,Rice,0.94,61.3,0.89
5139,51,38,Barley,0.56,75.1,0.47
5140,51,39,Rice,0.59,67.8,0.3
5141,51,40,Rice,0.51,64.4,0.78
5142,51,41,Soy,0.61,60.2,0.45
5143,51,42,Soy,0.65,89.4,0.81
5144,51,43,Rice,0.73,88.4,0.45
5145,51,44,Soy,0.85,84.7,0.82
5146,51,45,Soy,0.72,66.5,0.85
5147,51,46,Rice,0.68,86.1,0.65
5148,51,47,Wheat,0.84,86.9,0.8
5149,51,48,Rice,0.82,62.4,0.82
5150,51,49,Corn,0.71,75.6,0.51
5151,51,50,Soy,0.67,63.2,0.7
5152,51,51,Barley,0.69,76.0,0.66
5153,51,52,Rice,0.7,85.3,0.56
5154,51,53,Wheat,0.54,78.8,0.75
5155,51,54,Wheat,0.59,61.9,0.58
5156,51,55,Soy,0.83,60.3,0.46
5157,51,56,Rice,0.97,62.8,0.47
5158,51,57,Rice,0.54,87.3,0.3
5159,51,58,Corn,0.56,89.6,0.35
5160,51,59,Rice,0.55,74.5,0.38
5161,51,60,Corn,0.63,70.7,0.73
5162,51,61,Wheat,0.9,70.3,0.37
5163,51,62,Rice,0.92,72.7,0.43
5164,51,63,Soy,0.95,71.9,0.59
5165,51,64,Corn,0.89,83.0,0.5
5166,51,65,Corn,0.73,75.8,0.77
5167,51,66,Soy,0.78,62.6,0.36
5168,51,67,Barley,0.84,62.6,0.89
5169,51,68,Soy,0.62,63.3,0.8
5170,51,69,Corn,0.77,71.7,0.6
5171,51,70,Soy,0.76,68.1,0.38
5172,51,71,Corn,0.88,71.1,0.36
5173,51,72,Barley,0.62,62.8,0.4
5174,51,73,Rice,0.96,87.2,0.41
5175,51,74,Wheat,0.69,84.8,0.75
5176,51,75,Barley,0.75,76.8,0.88
5177,51,76,Rice,0.67,77.1,0.75
5178,51,77,Soy,0.56,75.1,0.76
5179,51,78,Corn,0.59,66.8,0.87
5180,51,79,Barley,1.0,79.6,0.36
5181,51,80,Soy,0.67,62.8,0.36
5182,51,81,Rice,0.56,77.5,0.84
5183,51,82,Wheat,0.72,73.2,0.63
5184,51,83,Barley,0.57,61.7,0.45
5185,51,84,Wheat,0.81,73.0,0.42
5186,51,85,Soy,0.51,77.7,0.66
5187,51,86,Rice,0.78,62.4,0.68
5188,51,87,Barley,0.84,69.0,0.76
5189,51,88,Rice,0.54,66.1,0.69
5190,51,89,Corn,0.57,60.7,0.73
5191,51,90,Rice,0.89,62.5,0.73
5192,51,91,Rice,0.71,65.7,0.33
5193,51,92,Rice,0.55,78.0,0.73
5194,51,93,Barley,0.93,88.3,0.4
5195,51,94,Barley,0.87,79.7,0.6
5196,51,95,Barley,0.59,89.4,0.45
5197,51,96,Wheat,0.67,89.0,0.71
5198,51,97,Soy,0.78,75.6,0.48
5199,51,98,Soy,0.51,66.7,0.85
5200,51,99,Rice,0.74,87.4,0.33
5201,52,0,Wheat,0.67,76.1,0.58
5202,52,1,Soy,0.96,64.6,0.56
5203,52,2,Barley,0.61,71.4,0.41
5204,52,3,Corn,0.7,70.0,0.34
5205,52,4,Corn,0.58,70.8,0.44
5206,52,5,Soy,0.56,63.0,0.38
5207,52,6,Wheat,0.64,73.8,0.41
5208,52,7,Soy,0.91,75.8,0.82
5209,52,8,Barley,0.69,86.3,0.73
5210,52,9,Wheat,0.59,61.9,0.39
5211,52,10,Corn,0.51,84.3,0.84
5212,52,11,Rice,0.77,78.9,0.83
5213,52,12,Barley,0.75,89.0,0.45
5214,52,13,Wheat,0.61,84.9,0.33
5215,52,14,Rice,0.68,73.5,0.72
5216,52,15,Barley,0.64,83.4,0.65
5217,52,16,Corn,0.86,87.7,0.53
5218,52,17,Wheat,0.68,74.9,0.33
5219,52,18,Soy,0.73,68.0,0.38
5220,52,19,Wheat,0.99,72.1,0.66
5221,52,20,Wheat,0.95,72.7,0.7
5222,52,21,Barley,0.83,78.0,0.42
5223,52,22,Soy,0.74,72.8,0.57
5224,52,23,Corn,0.68,78.0,0.82
5225,52,24,Rice,0.97,61.0,0.44
5226,52,25,Corn,0.96,71.3,0.83
5227,52,26,Soy,0.58,80.0,0.47
5228,52,27,Rice,0.63,63.3,0.81
5229,52,28,Wheat,0.7,66.4,0.65
5230,52,29,Rice,0.73,81.9,0.75
5231,52,30,Wheat,0.77,79.8,0.5
5232,52,31,Soy,0.52,70.4,0.38
5233,52,32,Corn,0.53,89.8,0.39
5234,52,33,Barley,0.73,69.3,0.4
5235,52,34,Rice,0.96,67.4,0.42
5236,52,35,Barley,0.87,70.2,0.83
5237,52,36,Barley,0.77,82.5,0.59
5238,52,37,Rice,0.51,62.8,0.43
5239,52,38,Barley,0.53,68.6,0.68
5240,52,39,Barley,0.81,78.2,0.35
5241,52,40,Barley,0.6,85.9,0.41
5242,52,41,Corn,0.79,73.1,0.63
5243,52,42,Wheat,0.73,71.4,0.59
5244,52,43,Corn,0.59,70.5,0.43
5245,52,44,Corn,0.73,61.6,0.33
5246,52,45,Wheat,0.94,88.1,0.66
5247,52,46,Wheat,0.61,61.3,0.83
5248,52,47,Barley,0.98,76.9,0.76
5249,52,48,Corn,0.61,83.8,0.42
5250,52,49,Rice,0.73,85.7,0.72
5251,52,50,Rice,0.86,65.5,0.44
5252,52,51,Barley,0.89,61.0,0.76
5253,52,52,Corn,0.66,83.1,0.75
5254,52,53,Barley,0.51,61.8,0.43
5255,52,54,Corn,0.81,73.1,0.31
5256,52,55,Barley,0.66,70.6,0.61
5257,52,56,Wheat,0.76,64.0,0.68
5258,52,57,Rice,0.53,75.9,0.46
5259,52,58,Barley,0.7,64.5,0.55
5260,52,59,Corn,0.82,79.9,0.58
5261,52,60,Rice,0.54,83.9,0.74
5262,52,61,Barley,0.74,66.9,0.42
5263,52,62,Soy,0.72,82.2,0.36
5264,52,63,Rice,0.66,79.4,0.46
5265,52,64,Soy,0.99,68.1,0.6
5266,52,65,Corn,0.99,65.9,0.38
5267,52,66,Wheat,0.74,86.2,0.44
5268,52,67,Wheat,0.59,66.0,0.6
5269,52,68,Corn,0.73,62.4,0.73
5270,52,69,Soy,0.92,69.5,0.32
5271,52,70,Wheat,0.67,87.1,0.64
5272,52,71,Wheat,0.67,77.6,0.53
5273,52,72,Soy,0.9,81.5,0.64
5274,52,73,Barley,0.81,66.6,0.68
5275,52,74,Wheat,0.7,74.8,0.32
5276,52,75,Wheat,0.76,83.7,0.62
5277,52,76,Barley,0.8,71.1,0.87
5278,52,77,Soy,0.58,81.5,0.55
5279,52,78,Soy,0.74,77.5,0.85
5280,52,79,Barley,0.76,70.1,0.88
5281,52,80,Wheat,1.0,72.4,0.67
5282,52,81,Barley,0.63,82.1,0.61
5283,52,82,Corn,0.62,82.5,0.76
5284,52,83,Barley,0.88,86.7,0.77
5285,52,84,Rice,0.67,76.2,0.67
5286,52,85,Soy,0.53,73.3,0.3
5287,52,86,Wheat,0.98,83.4,0.69
5288,52,87,Wheat,0.52,71.6,0.83
5289,52,88,Corn,0.96,77.8,0.34
5290,52,89,Wheat,0.91,82.8,0.48
5291,52,90,Corn,0.81,87.7,0.81
5292,52,91,Corn,0.94,86.7,0.68
5293,52,92,Soy,0.6,79.8,0.37
5294,52,93,Corn,0.59,60.6,0.66
5295,52,94,Soy,0.72,82.2,0.67
5296,52,95,Corn,1.0,69.9,0.37
5297,52,96,Barley,0.5,85.0,0.4
5298,52,97,Soy,0.57,60.8,0.65
5299,52,98,Rice,0.86,63.4,0.55
5300,52,99,Barley,0.63,80.7,0.44
5301,53,0,Corn,0.78,68.0,0.68
5302,53,1,Rice,0.86,69.5,0.37
5303,53,2,Soy,0.92,72.0,0.37
5304,53,3,Rice,0.78,65.7,0.31
5305,53,4,Rice,0.55,85.8,0.69
5306,53,5,Corn,0.85,62.6,0.86
5307,53,6,Barley,0.75,65.1,0.31
5308,53,7,Rice,0.85,71.4,0.54
5309,53,8,Barley,0.53,71.3,0.41
5310,53,9,Rice,0.5,61.6,0.69
5311,53,10,Soy,0.95,70.2,0.57
5312,53,11,Corn,0.78,82.9,0.65
5313,53,12,Rice,0.59,86.7,0.8
5314,53,13,Corn,0.85,63.7,0.64
5315,53,14,Barley,0.85,79.5,0.62
5316,53,15,Rice,0.96,87.8,0.39
5317,53,16,Soy,0.88,69.0,0.58
5318,53,17,Wheat,0.92,86.3,0.68
5319,53,18,Barley,0.92,64.7,0.72
5320,53,19,Corn,0.65,85.8,0.35
5321,53,20,Barley,0.76,72.8,0.71
5322,53,21,Soy,0.52,84.8,0.42
5323,53,22,Corn,0.52,66.3,0.7
5324,53,23,Corn,0.94,62.1,0.47
5325,53,24,Corn,0.53,77.9,0.65
5326,53,25,Wheat,0.77,68.0,0.39
5327,53,26,Wheat,0.96,84.2,0.88
5328,53,27,Corn,0.6,84.7,0.72
5329,53,28,Wheat,0.72,81.7,0.45
5330,53,29,Corn,0.82,74.9,0.8
5331,53,30,Soy,0.78,87.7,0.87
5332,53,31,Corn,0.68,77.6,0.63
5333,53,32,Wheat,0.89,65.4,0.51
5334,53,33,Soy,0.7,77.5,0.41
5335,53,34,Soy,0.69,77.3,0.67
5336,53,35,Wheat,0.51,79.2,0.45
5337,53,36,Corn,0.93,63.0,0.83
5338,53,37,Wheat,1.0,80.7,0.46
5339,53,38,Barley,0.87,72.1,0.36
5340,53,39,Wheat,0.99,78.3,0.89
5341,53,40,Soy,0.75,87.6,0.53
5342,53,41,Corn,0.79,70.2,0.69
5343,53,42,Rice,0.94,76.6,0.46
5344,53,43,Corn,0.76,83.1,0.45
5345,53,44,Soy,0.54,63.6,0.56
5346,53,45,Corn,0.87,70.6,0.81
5347,53,46,Soy,0.57,64.1,0.64
5348,53,47,Rice,0.67,85.2,0.61
5349,53,48,Wheat,0.92,83.2,0.53
5350,53,49,Barley,0.64,69.5,0.45
5351,53,50,Corn,0.97,60.9,0.76
5352,53,51,Rice,0.91,72.3,0.31
5353,53,52,Corn,0.98,60.5,0.86
5354,53,53,Barley,0.55,68.8,0.76
5355,53,54,Barley,0.65,66.3,0.49
5356,53,55,Barley,0.9,67.0,0.8
5357,53,56,Rice,0.84,80.7,0.5
5358,53,57,Barley,0.88,81.3,0.49
5359,53,58,Barley,0.94,81.2,0.48
5360,53,59,Barley,0.64,84.6,0.54
5361,53,60,Barley,0.99,83.8,0.8
5362,53,61,Rice,0.88,78.8,0.46
5363,53,62,Corn,0.97,66.8,0.67
5364,53,63,Rice,0.55,70.6,0.4
5365,53,64,Rice,0.78,72.4,0.89
5366,53,65,Barley,0.91,81.2,0.43
5367,53,66,Wheat,0.54,76.1,0.8
5368,53,67,Corn,0.74,82.3,0.44
5369,53,68,Corn,0.9,64.8,0.57
5370,53,69,Wheat,0.52,67.0,0.46
5371,53,70,Corn,0.86,61.7,0.74
5372,53,71,Barley,0.98,77.6,0.7
5373,53,72,Barley,0.53,89.0,0.37
5374,53,73,Barley,0.96,76.3,0.78
5375,53,74,Barley,0.71,66.6,0.84
5376,53,75,Soy,0.51,78.5,0.34
5377,53,76,Barley,0.67,80.4,0.36
5378,53,77,Soy,0.65,77.3,0.34
5379,53,78,Corn,0.62,71.2,0.46
5380,53,79,Corn,0.91,84.9,0.86
5381,53,80,Soy,0.73,74.7,0.41
5382,53,81,Corn,0.65,89.7,0.88
5383,53,82,Rice,0.66,67.3,0.48
5384,53,83,Wheat,1.0,66.7,0.76
5385,53,84,Rice,0.81,62.3,0.66
5386,53,85,Soy,0.52,72.0,0.43
5387,53,86,Wheat,0.94,67.5,0.82
5388,53,87,Soy,0.86,85.0,0.33
5389,53,88,Barley,0.61,75.6,0.31
5390,53,89,Wheat,0.56,61.8,0.56
5391,53,90,Soy,0.69,70.7,0.55
5392,53,91,Barley,0.6,80.9,0.7
5393,53,92,Corn,0.85,74.6,0.32
5394,53,93,Soy,0.59,70.6,0.71
5395,53,94,Wheat,0.76,64.7,0.63
5396,53,95,Corn,0.82,80.0,0.5
5397,53,96,Soy,0.83,65.3,0.59
5398,53,97,Soy,0.88,86.1,0.34
5399,53,98,Corn,0.75,89.7,0.57
5400,53,99,Barley,0.61,76.6,0.63
5401,54,0,Wheat,0.67,63.5,0.69
5402,54,1,Barley,0.69,80.6,0.31
5403,54,2,Wheat,0.84,64.0,0.76
5404,54,3,Corn,0.81,87.1,0.48
5405,54,4,Barley,0.75,77.6,0.52
5406,54,5,Rice,0.74,84.0,0.75
5407,54,6,Rice,0.53,78.7,0.89
5408,54,7,Soy,0.84,75.8,0.63
5409,54,8,Barley,0.9,75.8,0.36
5410,54,9,Soy,0.94,82.2,0.68
5411,54,10,Barley,0.51,87.1,0.9
5412,54,11,Wheat,0.94,66.6,0.3
5413,54,12,Wheat,0.94,63.4,0.33
5414,54,13,Corn,0.83,61.7,0.57
5415,54,14,Rice,0.64,86.0,0.31
5416,54,15,Rice,0.95,63.7,0.5
5417,54,16,Corn,0.67,78.9,0.43
5418,54,17,Corn,0.79,69.4,0.66
5419,54,18,Corn,0.72,76.9,0.43
5420,54,19,Corn,0.94,62.5,0.48
5421,54,20,Barley,0.63,77.4,0.86
5422,54,21,Corn,0.67,86.3,0.69
5423,54,22,Soy,0.7,68.0,0.77
5424,54,23,Corn,0.93,69.7,0.62
5425,54,24,Barley,0.66,66.5,0.37
5426,54,25,Rice,0.64,63.9,0.57
5427,54,26,Rice,0.9,62.2,0.43
5428,54,27,Rice,0.69,80.1,0.46
5429,54,28,Barley,0.83,70.4,0.8
5430,54,29,Corn,0.94,73.7,0.84
5431,54,30,Wheat,0.61,69.7,0.43
5432,54,31,Rice,0.73,82.3,0.57
5433,54,32,Rice,0.74,80.5,0.88
5434,54,33,Wheat,0.78,80.0,0.67
5435,54,34,Corn,0.96,83.0,0.78
5436,54,35,Rice,0.99,77.5,0.62
5437,54,36,Corn,0.9,62.9,0.59
5438,54,37,Soy,0.51,72.7,0.73
5439,54,38,Wheat,0.56,69.5,0.49
5440,54,39,Barley,0.56,70.3,0.69
5441,54,40,Corn,0.77,65.9,0.61
5442,54,41,Wheat,0.52,64.8,0.74
5443,54,42,Wheat,0.76,74.0,0.38
5444,54,43,Wheat,0.88,89.1,0.71
5445,54,44,Barley,0.65,60.7,0.68
5446,54,45,Rice,0.73,68.5,0.84
5447,54,46,Soy,0.55,89.0,0.53
5448,54,47,Rice,0.53,70.7,0.81
5449,54,48,Corn,0.77,79.6,0.32
5450,54,49,Wheat,0.51,68.0,0.47
5451,54,50,Rice,0.85,76.3,0.36
5452,54,51,Barley,0.57,65.2,0.45
5453,54,52,Barley,0.95,76.2,0.5
5454,54,53,Soy,0.93,74.4,0.67
5455,54,54,Rice,0.61,85.0,0.34
5456,54,55,Barley,0.62,84.1,0.43
5457,54,56,Barley,0.52,65.5,0.74
5458,54,57,Soy,0.99,88.2,0.71
5459,54,58,Corn,0.53,71.7,0.65
5460,54,59,Rice,0.74,61.5,0.72
5461,54,60,Corn,0.92,62.3,0.73
5462,54,61,Wheat,0.58,72.6,0.43
5463,54,62,Corn,0.89,86.6,0.62
5464,54,63,Barley,0.58,64.7,0.73
5465,54,64,Barley,0.65,74.4,0.7
5466,54,65,Corn,0.63,76.2,0.58
5467,54,66,Corn,0.52,86.7,0.56
5468,54,67,Wheat,0.56,60.4,0.45
5469,54,68,Wheat,0.84,86.7,0.53
5470,54,69,Rice,0.54,68.1,0.7
5471,54,70,Barley,0.99,86.1,0.54
5472,54,71,Rice,0.63,72.7,0.64
5473,54,72,Rice,0.55,69.8,0.87
5474,54,73,Corn,0.69,89.7,0.33
5475,54,74,Barley,0.64,83.5,0.75
5476,54,75,Rice,0.54,74.6,0.74
5477,54,76,Corn,0.83,71.2,0.6
5478,54,77,Soy,0.89,69.6,0.39
5479,54,78,Wheat,0.5,80.7,0.51
5480,54,79,Corn,0.79,72.5,0.49
5481,54,80,Corn,0.82,79.5,0.73
5482,54,81,Rice,0.99,72.5,0.6
5483,54,82,Corn,0.83,71.1,0.51
5484,54,83,Corn,0.65,70.0,0.69
5485,54,84,Rice,0.83,87.6,0.45
5486,54,85,Corn,0.64,83.0,0.68
5487,54,86,Wheat,0.57,79.7,0.89
5488,54,87,Barley,0.87,80.0,0.42
5489,54,88,Rice,0.74,65.5,0.36
5490,54,89,Soy,0.98,88.1,0.86
5491,54,90,Soy,0.53,63.2,0.52
5492,54,91,Barley,0.74,66.7,0.7
5493,54,92,Wheat,0.63,60.7,0.51
5494,54,93,Corn,0.75,71.1,0.8
5495,54,94,Soy,0.52,69.2,0.59
5496,54,95,Corn,0.52,85.3,0.49
5497,54,96,Wheat,0.77,80.0,0.79
5498,54,97,Rice,0.68,83.8,0.46
5499,54,98,Barley,0.51,64.5,0.74
5500,54,99,Wheat,0.8,77.1,0.5
5501,55,0,Soy,0.72,74.7,0.57
5502,55,1,Soy,0.99,72.8,0.68
5503,55,2,Barley,0.92,89.8,0.69
5504,55,3,Rice,0.87,73.4,0.58
5505,55,4,Wheat,0.74,63.2,0.39
5506,55,5,Soy,0.74,61.0,0.75
5507,55,6,Soy,0.97,83.9,0.83
5508,55,7,Rice,0.87,60.3,0.85
5509,55,8,Soy,0.55,87.5,0.36
5510,55,9,Soy,0.72,66.3,0.73
5511,55,10,Corn,0.71,86.4,0.43
5512,55,11,Barley,0.56,83.8,0.36
5513,55,12,Corn,0.92,66.3,0.34
5514,55,13,Soy,0.64,85.1,0.3
5515,55,14,Rice,0.69,69.6,0.85
5516,55,15,Barley,0.99,66.3,0.66
5517,55,16,Wheat,0.84,66.4,0.66
5518,55,17,Wheat,0.9,86.2,0.79
5519,55,18,Rice,0.55,60.4,0.82
5520,55,19,Wheat,0.77,82.2,0.3
5521,55,20,Corn,0.86,84.1,0.75
5522,55,21,Soy,0.91,71.1,0.53
5523,55,22,Wheat,0.94,81.2,0.5
5524,55,23,Corn,0.54,87.2,0.75
5525,55,24,Barley,0.87,76.3,0.56
5526,55,25,Rice,0.55,79.6,0.89
5527,55,26,Barley,0.7,81.0,0.81
5528,55,27,Barley,0.72,88.8,0.42
5529,55,28,Corn,0.64,72.6,0.61
5530,55,29,Wheat,0.93,76.8,0.72
5531,55,30,Corn,0.79,74.0,0.5
5532,55,31,Wheat,0.57,69.5,0.4
5533,55,32,Soy,0.69,88.3,0.56
5534,55,33,Rice,0.54,74.7,0.37
5535,55,34,Soy,0.75,87.9,0.44
5536,55,35,Wheat,0.68,89.7,0.73
5537,55,36,Wheat,0.66,85.7,0.54
5538,55,37,Barley,0.92,65.0,0.56
5539,55,38,Wheat,0.92,61.2,0.68
5540,55,39,Barley,0.84,76.2,0.53
5541,55,40,Barley,0.96,76.1,0.57
5542,55,41,Rice,0.83,78.1,0.75
5543,55,42,Wheat,0.81,61.7,0.61
5544,55,43,Soy,0.55,68.7,0.8
5545,55,44,Corn,0.51,74.9,0.7
5546,55,45,Barley,0.6,75.4,0.58
5547,55,46,Corn,0.89,88.4,0.85
5548,55,47,Barley,0.96,89.0,0.55
5549,55,48,Soy,0.61,86.7,0.87
5550,55,49,Barley,0.58,67.5,0.83
5551,55,50,Rice,0.92,79.2,0.49
5552,55,51,Barley,0.69,68.2,0.31
5553,55,52,Wheat,0.99,88.5,0.47
5554,55,53,Rice,0.98,75.2,0.58
5555,55,54,Barley,0.67,84.9,0.84
5556,55,55,Barley,0.78,71.8,0.42
5557,55,56,Corn,0.84,71.4,0.87
5558,55,57,Barley,0.82,61.0,0.89
5559,55,58,Rice,0.99,73.8,0.59
5560,55,59,Barley,0.68,79.3,0.39
5561,55,60,Corn,0.86,63.9,0.76
5562,55,61,Soy,0.79,65.5,0.51
5563,55,62,Corn,0.76,89.1,0.5
5564,55,63,Corn,0.57,81.9,0.36
5565,55,64,Barley,0.88,87.3,0.89
5566,55,65,Soy,0.7,74.3,0.84
5567,55,66,Rice,0.56,65.4,0.48
5568,55,67,Rice,0.51,65.0,0.34
5569,55,68,Wheat,0.57,76.2,0.59
5570,55,69,Corn,0.85,81.5,0.41
5571,55,70,Corn,0.87,87.5,0.6
5572,55,71,Wheat,0.52,72.2,0.77
5573,55,72,Barley,0.58,69.8,0.52
5574,55,73,Rice,1.0,88.0,0.65
5575,55,74,Rice,0.71,73.6,0.63
5576,55,75,Wheat,0.95,75.6,0.54
5577,55,76,Wheat,0.7,73.5,0.88
5578,55,77,Wheat,0.76,83.0,0.5
5579,55,78,Soy,0.94,62.1,0.32
5580,55,79,Corn,0.99,85.1,0.81
5581,55,80,Rice,0.54,71.8,0.86
5582,55,81,Barley,0.82,89.0,0.59
5583,55,82,Soy,0.73,69.0,0.35
5584,55,83,Corn,0.77,74.1,0.35
5585,55,84,Soy,0.6,72.7,0.64
5586,55,85,Corn,0.95,84.0,0.37
5587,55,86,Wheat,0.64,80.1,0.42
5588,55,87,Barley,0.57,79.4,0.77
5589,55,88,Wheat,0.85,81.4,0.43
5590,55,89,Rice,0.99,88.8,0.53
5591,55,90,Rice,0.62,74.3,0.52
5592,55,91,Rice,0.73,79.6,0.56
5593,55,92,Rice,0.53,80.5,0.55
5594,55,93,Soy,0.67,85.7,0.61
5595,55,94,Barley,0.9,68.6,0.62
5596,55,95,Barley,0.94,84.2,0.43
5597,55,96,Rice,0.62,75.0,0.39
5598,55,97,Corn,0.77,60.5,0.41
5599,55,98,Wheat,0.89,64.6,0.42
5600,55,99,Rice,0.51,85.2,0.79
5601,56,0,Corn,0.61,68.0,0.86
5602,56,1,Barley,0.52,68.9,0.74
5603,56,2,Wheat,0.56,82.1,0.32
5604,56,3,Barley,0.59,80.6,0.66
5605,56,4,Barley,0.51,73.5,0.77
5606,56,5,Soy,0.72,81.9,0.61
5607,56,6,Wheat,0.71,78.3,0.35
5608,56,7,Soy,0.65,65.5,0.61
5609,56,8,Rice,0.66,68.3,0.68
5610,56,9,Wheat,0.77,61.9,0.64
5611,56,10,Corn,0.9,79.8,0.73
5612,56,11,Barley,0.99,61.7,0.46
5613,56,12,Barley,0.91,82.3,0.72
5614,56,13,Soy,0.69,76.0,0.5
5615,56,14,Soy,0.94,73.2,0.73
5616,56,15,Soy,0.91,77.9,0.59
5617,56,16,Wheat,0.96,78.6,0.77
5618,56,17,Barley,0.53,77.5,0.6
5619,56,18,Corn,0.68,81.4,0.47
5620,56,19,Wheat,0.52,79.1,0.89
5621,56,20,Barley,0.66,74.5,0.45
5622,56,21,Rice,0.64,84.9,0.54
5623,56,22,Rice,0.96,89.2,0.77
5624,56,23,Soy,0.97,78.4,0.61
5625,56,24,Soy,0.85,81.4,0.71
5626,56,25,Soy,0.64,75.3,0.59
5627,56,26,Barley,0.5,72.0,0.67
5628,56,27,Soy,0.84,85.8,0.61
5629,56,28,Corn,0.75,65.8,0.9
5630,56,29,Corn,0.6,80.7,0.42
5631,56,30,Rice,0.59,64.1,0.83
5632,56,31,Wheat,0.78,83.0,0.58
5633,56,32,Barley,0.57,67.0,0.32
5634,56,33,Wheat,0.77,78.2,0.89
5635,56,34,Soy,0.96,64.2,0.82
5636,56,35,Barley,0.9,60.0,0.34
5637,56,36,Soy,0.97,82.2,0.53
5638,56,37,Wheat,0.62,86.3,0.82
5639,56,38,Rice,0.98,84.0,0.6
5640,56,39,Corn,0.74,64.0,0.85
5641,56,40,Corn,0.82,67.0,0.66
5642,56,41,Corn,0.65,84.7,0.79
5643,56,42,Barley,1.0,60.5,0.57
5644,56,43,Soy,0.72,75.9,0.36
5645,56,44,Corn,0.59,85.1,0.44
5646,56,45,Soy,0.79,65.9,0.38
5647,56,46,Corn,0.63,64.3,0.78
5648,56,47,Wheat,0.72,65.5,0.85
5649,56,48,Rice,0.6,82.7,0.44
5650,56,49,Soy,0.69,89.0,0.49
5651,56,50,Barley,0.55,66.3,0.74
5652,56,51,Corn,0.64,63.3,0.56
5653,56,52,Wheat,0.62,68.1,0.79
5654,56,53,Corn,0.97,63.3,0.49
5655,56,54,Rice,0.8,60.2,0.62
5656,56,55,Corn,0.51,73.5,0.8
5657,56,56,Rice,0.96,82.5,0.51
5658,56,57,Soy,0.82,69.3,0.68
5659,56,58,Rice,0.67,69.9,0.69
5660,56,59,Wheat,0.68,66.8,0.51
5661,56,60,Wheat,0.52,63.9,0.75
5662,56,61,Soy,0.99,62.0,0.62
5663,56,62,Barley,0.93,77.1,0.66
5664,56,63,Wheat,0.53,82.9,0.53
